Wall time,Step,Value
1521746683.4697456,2060,0.14006617665290833
1521746696.402992,2100,0.18823446333408356
1521746702.877827,2120,0.17522881925106049
1521746709.4262862,2140,0.15534105896949768
1521746755.4961197,2280,0.20052742958068848
1521746775.2671795,2340,0.20239946246147156
1521746788.4459808,2380,0.18107561767101288
1521746795.057105,2400,0.19854040443897247
1521746801.5352535,2420,0.16015048325061798
1521746827.596749,2500,0.2312701940536499
1521746834.143994,2520,0.17363481223583221
1521746840.7213745,2540,0.20451557636260986
1521746860.4494102,2600,0.21860574185848236
1521746866.965642,2620,0.21260356903076172
1521746886.7528577,2680,0.2359829843044281
1521746912.8989449,2760,0.28214317560195923
1521746926.0864275,2800,0.26955223083496094
1521746939.2100894,2840,0.21457192301750183
1521746945.7824438,2860,0.26660215854644775
1521746952.3972566,2880,0.23808512091636658
1521746958.9445715,2900,0.2736479640007019
1521746972.1594248,2940,0.28193899989128113
1521746985.3542426,2980,0.26888296008110046
1521746998.4037428,3020,0.3025679588317871
1521747018.0410888,3080,0.3162524104118347
1521747024.619459,3100,0.32422536611557007
1521747031.1427193,3120,0.29420164227485657
1521747044.1050296,3160,0.30856025218963623
1521747050.5871887,3180,0.281910240650177
1521747057.058322,3200,0.2897070050239563
1521747076.646058,3260,0.3052818775177002
1521747089.787743,3300,0.3169252574443817
1521747096.3721397,3320,0.34093815088272095
1521747109.5589218,3360,0.31612029671669006
1521747116.1507,3380,0.28561851382255554
1521747135.7805743,3440,0.2709398567676544
1521747161.888914,3520,0.3071988523006439
1521747168.365058,3540,0.3301040232181549
1521747174.8321826,3560,0.3331967294216156
1521747181.3173463,3580,0.33017539978027344
1521747194.2656257,3620,0.316281259059906
1521747200.7437737,3640,0.32216301560401917
1521747213.6998465,3680,0.37748539447784424
1521747226.8405292,3720,0.3244452178478241
1521747233.390835,3740,0.33713680505752563
1521747240.0193114,3760,0.3013448119163513
1521747246.6898954,3780,0.3483566641807556
1521747259.9538505,3820,0.35076072812080383
1521747266.5620594,3840,0.3290518820285797
1521747312.4171898,3980,0.3368494510650635
1521747343.4371436,4060,0.3431214392185211
1521747369.433543,4140,0.2779202163219452
1521747376.028947,4160,0.3466091752052307
1521747382.5491729,4180,0.3412712514400482
1521747408.8855407,4260,0.3369145393371582
1521747415.4488752,4280,0.3408118188381195
1521747428.5625138,4320,0.34579309821128845
1521747448.1302588,4380,0.35617026686668396
1521747454.6294465,4400,0.3027491867542267
1521747474.1105473,4460,0.32631152868270874
1521747480.6949277,4480,0.35150742530822754
1521747493.8456495,4520,0.33101436495780945
1521747500.3809223,4540,0.35467663407325745
1521747506.8690927,4560,0.3562275171279907
1521747519.8610804,4600,0.3672895133495331
1521747526.3850033,4620,0.3165900409221649
1521747532.9022584,4640,0.29855820536613464
1521747539.424503,4660,0.34610486030578613
1521747545.9434216,4680,0.31933343410491943
1521747552.4476273,4700,0.31902891397476196
1521747572.0105193,4760,0.3501894474029541
1521747591.476703,4820,0.3393206298351288
1521747617.8096204,4900,0.28636404871940613
1521747624.3729713,4920,0.31627416610717773
1521747637.398401,4960,0.2721921503543854
1521747650.3507073,5000,0.32363417744636536
1521747656.8258305,5020,0.3317391276359558
1521747689.5617025,5120,0.31457144021987915
1521747709.225589,5180,0.3536388576030731
1521747715.7869194,5200,0.302367627620697
1521747722.4033527,5220,0.2903004586696625
1521747729.0242078,5240,0.2957865595817566
1521747742.2280638,5280,0.3230849504470825
1521747768.4673538,5360,0.2749902606010437
1521747781.474482,5400,0.3135456144809723
1521747794.5966945,5440,0.33025532960891724
1521747807.5610273,5480,0.3067667782306671
1521747833.7063725,5560,0.28060129284858704
1521747840.4069376,5580,0.29267096519470215
1521747853.6769197,5620,0.34221240878105164
1521747879.9883845,5700,0.2983090877532959
1521747913.0000203,5800,0.2886200547218323
1521747926.2038598,5840,0.3747088313102722
1521747932.7030542,5860,0.3075747489929199
1521747952.1645834,5920,0.2807465195655823
1521747965.1709912,5960,0.32357096672058105
1521747971.6673641,5980,0.3036617636680603
1521747978.2216787,6000,0.36349645256996155
1521747996.4119847,6040,0.3344651758670807
1521748002.904182,6060,0.3084103763103485
1521748009.3986173,6080,0.28711703419685364
1521748035.5456734,6160,0.33825063705444336
1521748042.141095,6180,0.33719390630722046
1521748055.3210256,6220,0.29565972089767456
1521748075.1733856,6280,0.26169508695602417
1521748101.5393722,6360,0.3356062173843384
1521748108.1908994,6380,0.35102763772010803
1521748114.7863042,6400,0.31547048687934875
1521748121.4067457,6420,0.3217092752456665
1521748134.6506882,6460,0.29304036498069763
1521748154.229449,6520,0.2556447982788086
1521748160.7366607,6540,0.3147301971912384
1521748167.24688,6560,0.30011260509490967
1521748187.2001941,6620,0.34205517172813416
1521748193.7821827,6640,0.3228791058063507
1521748207.0267792,6680,0.29585662484169006
1521748246.6178403,6800,0.2636460065841675
1521748259.7515247,6840,0.2894221842288971
1521748272.8155525,6880,0.25658151507377625
1521748279.3265636,6900,0.2677828073501587
1521748285.8658457,6920,0.2582133114337921
1521748299.1057453,6960,0.227871835231781
1521748305.7452447,6980,0.2937978208065033
1521748338.7111833,7080,0.3073313236236572
1521748345.351274,7100,0.2937966585159302
1521748358.575164,7140,0.27391278743743896
1521748371.8384566,7180,0.32190561294555664
1521748378.4769711,7200,0.3123922646045685
1521748385.0483298,7220,0.3495153784751892
1521748404.6591353,7280,0.2979629933834076
1521748411.1894188,7300,0.28559041023254395
1521748417.710619,7320,0.2666180431842804
1521748430.955868,7360,0.2822350561618805
1521748437.6314409,7380,0.28241899609565735
1521748450.7941713,7420,0.2807828187942505
1521748457.416652,7440,0.2572768032550812
1521748470.5192275,7480,0.2543735206127167
1521748483.804372,7520,0.27397316694259644
1521748496.9290538,7560,0.2725429832935333
1521748503.458441,7580,0.25778475403785706
1521748509.9735477,7600,0.2892211377620697
1521748523.0029998,7640,0.29702168703079224
1521748529.5102115,7660,0.32224875688552856
1521748549.413665,7720,0.26945799589157104
1521748555.9890468,7740,0.29765716195106506
1521748562.5513744,7760,0.3083706498146057
1521748569.144775,7780,0.2864163815975189
1521748582.380682,7820,0.26166969537734985
1521748589.0472243,7840,0.2332988828420639
1521748595.5785062,7860,0.3051391839981079
1521748602.1984317,7880,0.25735586881637573
1521748666.4309475,8060,0.31658169627189636
1521748672.9372318,8080,0.3007408380508423
1521748685.9998312,8120,0.2663455605506897
1521748705.6994464,8180,0.37611961364746094
1521748752.2290492,8320,0.2625860571861267
1521748758.7713203,8340,0.32617777585983276
1521748785.1419163,8420,0.2827225923538208
1521748791.8064709,8440,0.3008418381214142
1521748798.3998902,8460,0.379709392786026
1521748811.7109618,8500,0.316719651222229
1521748824.855654,8540,0.32558298110961914
1521748851.5168097,8620,0.3019615411758423
1521748911.0617735,8800,0.3072928488254547
1521748917.575982,8820,0.26498305797576904
1521748924.1192727,8840,0.29120463132858276
1521748930.754059,8860,0.29668286442756653
1521748943.8730867,8900,0.2783322334289551
